roll_no,full_name,email,dept_code,section,batch_year,cgpa,backlogs,placement_status
CB.EN.U4ECE22027,Arjun Hegde,cb.en.u4ece22027@cb.students.amrita.edu,ECE,A,2026,6.75,2,Not Placed
CB.EN.U4ECE22028,Arjun Rangan,cb.en.u4ece22028@cb.students.amrita.edu,ECE,A,2026,9.3,0,Placed
CB.EN.U4ECE22029,Swathi Gowda,cb.en.u4ece22029@cb.students.amrita.edu,ECE,A,2026,9.03,0,Placed
CB.EN.U4ECE22030,Shruti Venkatesh,cb.en.u4ece22030@cb.students.amrita.edu,ECE,A,2026,7.86,0,Placed
CB.EN.U4ECE22101,Nandini Rao,cb.en.u4ece22101@cb.students.amrita.edu,ECE,B,2026,8.07,0,Placed
CB.EN.U4ECE22102,Neha Das,cb.en.u4ece22102@cb.students.amrita.edu,ECE,B,2026,8.33,0,Placed
CB.EN.U4ECE22103,Siddharth Sharma,cb.en.u4ece22103@cb.students.amrita.edu,ECE,B,2026,9.28,0,Placed
CB.EN.U4ECE22104,Arjun Reddy,cb.en.u4ece22104@cb.students.amrita.edu,ECE,B,2026,8.36,0,In Process
CB.EN.U4ECE22105,Aditya Kumar,cb.en.u4ece22105@cb.students.amrita.edu,ECE,B,2026,6.08,1,Not Placed
CB.EN.U4ECE22106,Anirudh Subramanian,cb.en.u4ece22106@cb.students.amrita.edu,ECE,B,2026,6.98,2,Not Placed
CB.EN.U4ECE22107,Aditya Prabhu,cb.en.u4ece22107@cb.students.amrita.edu,ECE,B,2026,8.82,0,Placed
CB.EN.U4ECE22108,Neha Bhat,cb.en.u4ece22108@cb.students.amrita.edu,ECE,B,2026,6.57,2,Not Placed
CB.EN.U4ECE22109,Pranav Kamath,cb.en.u4ece22109@cb.students.amrita.edu,ECE,B,2026,6.73,1,Not Placed
CB.EN.U4ECE22110,Neha Patel,cb.en.u4ece22110@cb.students.amrita.edu,ECE,B,2026,9.47,0,Placed
CB.EN.U4ECE22111,Diya Srinivasan,cb.en.u4ece22111@cb.students.amrita.edu,ECE,B,2026,8.01,0,Placed
CB.EN.U4ECE22112,Rahul Gowda,cb.en.u4ece22112@cb.students.amrita.edu,ECE,B,2026,8.76,0,In Process
CB.EN.U4ECE22113,Aishwarya Rangan,cb.en.u4ece22113@cb.students.amrita.edu,ECE,B,2026,8.69,0,In Process
CB.EN.U4ECE22114,Rohan Gowda,cb.en.u4ece22114@cb.students.amrita.edu,ECE,B,2026,9.24,0,Placed
CB.EN.U4ECE22115,Ananya Patel,cb.en.u4ece22115@cb.students.amrita.edu,ECE,B,2026,5.83,1,Not Placed
CB.EN.U4ECE22116,Dhruv Hegde,cb.en.u4ece22116@cb.students.amrita.edu,ECE,B,2026,8.05,0,Placed
CB.EN.U4ECE22117,Aditya Desai,cb.en.u4ece22117@cb.students.amrita.edu,ECE,B,2026,7.46,1,Not Placed
CB.EN.U4ECE22118,Sneha Srinivasan,cb.en.u4ece22118@cb.students.amrita.edu,ECE,B,2026,8.37,0,Placed
CB.EN.U4ECE22119,Arjun Kumar,cb.en.u4ece22119@cb.students.amrita.edu,ECE,B,2026,5.78,2,Not Placed
CB.EN.U4ECE22120,Varsha Menon,cb.en.u4ece22120@cb.students.amrita.edu,ECE,B,2026,9.04,0,Placed
CB.EN.U4ECE22121,Suraj Iyer,cb.en.u4ece22121@cb.students.amrita.edu,ECE,B,2026,7.12,0,Not Placed
CB.EN.U4ECE22122,Rahul Menon,cb.en.u4ece22122@cb.students.amrita.edu,ECE,B,2026,8.22,0,Placed
CB.EN.U4ECE22123,Rohan Desai,cb.en.u4ece22123@cb.students.amrita.edu,ECE,B,2026,7.72,0,Placed
CB.EN.U4ECE22124,Aishwarya Joshi,cb.en.u4ece22124@cb.students.amrita.edu,ECE,B,2026,6.98,1,Not Placed
CB.EN.U4ECE22125,Lakshmi Mehta,cb.en.u4ece22125@cb.students.amrita.edu,ECE,B,2026,7.78,0,Placed
CB.EN.U4ECE22126,Harish Krishnan,cb.en.u4ece22126@cb.students.amrita.edu,ECE,B,2026,8.99,0,Placed
CB.EN.U4ECE22127,Meera Bhat,cb.en.u4ece22127@cb.students.amrita.edu,ECE,B,2026,6.91,2,Not Placed
CB.EN.U4ECE22128,Vihaan Joshi,cb.en.u4ece22128@cb.students.amrita.edu,ECE,B,2026,5.71,2,Not Placed
CB.EN.U4ECE22129,Karthik Raman,cb.en.u4ece22129@cb.students.amrita.edu,ECE,B,2026,8.41,0,Placed
CB.EN.U4ECE22130,Divya Singh,cb.en.u4ece22130@cb.students.amrita.edu,ECE,B,2026,5.72,1,Not Placed
CB.EN.U4ECE22201,Sai Reddy,cb.en.u4ece22201@cb.students.amrita.edu,ECE,C,2026,5.61,2,Not Placed
CB.EN.U4ECE22202,Shruti Srinivasan,cb.en.u4ece22202@cb.students.amrita.edu,ECE,C,2026,7.31,0,Not Placed
CB.EN.U4ECE22203,Sneha Reddy,cb.en.u4ece22203@cb.students.amrita.edu,ECE,C,2026,7.06,1,Not Placed
CB.EN.U4ECE22204,Shruti Gowda,cb.en.u4ece22204@cb.students.amrita.edu,ECE,C,2026,6,0,Not Placed
CB.EN.U4ECE22205,Aarav Chopra,cb.en.u4ece22205@cb.students.amrita.edu,ECE,C,2026,5.6,2,Not Placed
CB.EN.U4ECE22206,Saanvi Patel,cb.en.u4ece22206@cb.students.amrita.edu,ECE,C,2026,8.77,0,In Process
CB.EN.U4ECE22207,Harish Naidu,cb.en.u4ece22207@cb.students.amrita.edu,ECE,C,2026,5.8,2,Not Placed
CB.EN.U4ECE22208,Riya Desai,cb.en.u4ece22208@cb.students.amrita.edu,ECE,C,2026,5.99,2,Not Placed
CB.EN.U4ECE22209,Sai Bhat,cb.en.u4ece22209@cb.students.amrita.edu,ECE,C,2026,7.15,1,Not Placed
CB.EN.U4ECE22210,Nikhil Joshi,cb.en.u4ece22210@cb.students.amrita.edu,ECE,C,2026,9.31,0,In Process
CB.EN.U4ECE22211,Siddharth Joshi,cb.en.u4ece22211@cb.students.amrita.edu,ECE,C,2026,7.33,0,Not Placed
CB.EN.U4ECE22212,Rishabh Desai,cb.en.u4ece22212@cb.students.amrita.edu,ECE,C,2026,7.57,0,In Process
CB.EN.U4ECE22213,Suraj Naidu,cb.en.u4ece22213@cb.students.amrita.edu,ECE,C,2026,5.81,2,Not Placed
CB.EN.U4ECE22214,Sai Mehta,cb.en.u4ece22214@cb.students.amrita.edu,ECE,C,2026,6.38,0,Not Placed
CB.EN.U4ECE22215,Sneha Raman,cb.en.u4ece22215@cb.students.amrita.edu,ECE,C,2026,9.28,0,Placed
CB.EN.U4ECE22216,Diya Menon,cb.en.u4ece22216@cb.students.amrita.edu,ECE,C,2026,8.08,0,Placed
CB.EN.U4ECE22217,Ananya Chopra,cb.en.u4ece22217@cb.students.amrita.edu,ECE,C,2026,9.18,0,Placed
CB.EN.U4ECE22218,Shruti Rao,cb.en.u4ece22218@cb.students.amrita.edu,ECE,C,2026,8.11,0,Placed
CB.EN.U4ECE22219,Rahul Raman,cb.en.u4ece22219@cb.students.amrita.edu,ECE,C,2026,9.12,0,Placed
CB.EN.U4ECE22220,Divya Krishnan,cb.en.u4ece22220@cb.students.amrita.edu,ECE,C,2026,8.75,0,In Process
CB.EN.U4ECE22221,Riya Sharma,cb.en.u4ece22221@cb.students.amrita.edu,ECE,C,2026,9.28,0,Placed
CB.EN.U4ECE22222,Riya Reddy,cb.en.u4ece22222@cb.students.amrita.edu,ECE,C,2026,9.11,0,In Process
CB.EN.U4ECE22223,Arjun Iyer,cb.en.u4ece22223@cb.students.amrita.edu,ECE,C,2026,7.21,2,Not Placed
CB.EN.U4ECE22224,Sai Patel,cb.en.u4ece22224@cb.students.amrita.edu,ECE,C,2026,9.17,0,In Process
CB.EN.U4ECE22225,Lakshmi Joshi,cb.en.u4ece22225@cb.students.amrita.edu,ECE,C,2026,7.94,0,In Process
CB.EN.U4ECE22226,Aditya Kumar,cb.en.u4ece22226@cb.students.amrita.edu,ECE,C,2026,7.56,0,Placed
CB.EN.U4ECE22227,Vishal Pillai,cb.en.u4ece22227@cb.students.amrita.edu,ECE,C,2026,6,2,Not Placed
CB.EN.U4ECE22228,Amrita Mehta,cb.en.u4ece22228@cb.students.amrita.edu,ECE,C,2026,9.24,0,Placed
CB.EN.U4ECE22229,Meera Iyer,cb.en.u4ece22229@cb.students.amrita.edu,ECE,C,2026,5.75,0,Not Placed
CB.EN.U4ECE22230,Shruti Das,cb.en.u4ece22230@cb.students.amrita.edu,ECE,C,2026,5.66,1,Not Placed
CB.EN.U4ELC22001,Abhishek Kamath,cb.en.u4elc22001@cb.students.amrita.edu,ELC,A,2026,5.85,2,Not Placed
CB.EN.U4ELC22002,Abhishek Pillai,cb.en.u4elc22002@cb.students.amrita.edu,ELC,A,2026,5.74,1,Not Placed
CB.EN.U4ELC22003,Diya Prabhu,cb.en.u4elc22003@cb.students.amrita.edu,ELC,A,2026,8.86,0,In Process
CB.EN.U4ELC22004,Lakshmi Bhat,cb.en.u4elc22004@cb.students.amrita.edu,ELC,A,2026,7.52,0,In Process
CB.EN.U4ELC22005,Kavya Chopra,cb.en.u4elc22005@cb.students.amrita.edu,ELC,A,2026,5.54,0,Not Placed
CB.EN.U4ELC22006,Pranav Bhat,cb.en.u4elc22006@cb.students.amrita.edu,ELC,A,2026,6.85,2,Not Placed
CB.EN.U4ELC22007,Diya Krishnan,cb.en.u4elc22007@cb.students.amrita.edu,ELC,A,2026,9.24,0,Placed
CB.EN.U4ELC22008,Nikhil Raman,cb.en.u4elc22008@cb.students.amrita.edu,ELC,A,2026,6.34,2,Not Placed
CB.EN.U4ELC22009,Aishwarya Patel,cb.en.u4elc22009@cb.students.amrita.edu,ELC,A,2026,8.23,0,Placed
CB.EN.U4ELC22010,Swathi Kumar,cb.en.u4elc22010@cb.students.amrita.edu,ELC,A,2026,8.82,0,In Process
CB.EN.U4ELC22011,Anjali Das,cb.en.u4elc22011@cb.students.amrita.edu,ELC,A,2026,8.2,0,Placed
CB.EN.U4ELC22012,Varsha Naidu,cb.en.u4elc22012@cb.students.amrita.edu,ELC,A,2026,6.97,0,Not Placed
CB.EN.U4ELC22013,Abhishek Mehta,cb.en.u4elc22013@cb.students.amrita.edu,ELC,A,2026,9.02,0,Placed
CB.EN.U4ELC22014,Karthik Singh,cb.en.u4elc22014@cb.students.amrita.edu,ELC,A,2026,5.53,2,Not Placed
CB.EN.U4ELC22015,Priya Rangan,cb.en.u4elc22015@cb.students.amrita.edu,ELC,A,2026,7.73,0,In Process
CB.EN.U4ELC22016,Abhishek Patel,cb.en.u4elc22016@cb.students.amrita.edu,ELC,A,2026,8.7,0,Placed
CB.EN.U4ELC22017,Swathi Bhat,cb.en.u4elc22017@cb.students.amrita.edu,ELC,A,2026,5.88,2,Not Placed
CB.EN.U4ELC22018,Rohan Verma,cb.en.u4elc22018@cb.students.amrita.edu,ELC,A,2026,5.69,0,Not Placed
CB.EN.U4ELC22019,Pranav Hegde,cb.en.u4elc22019@cb.students.amrita.edu,ELC,A,2026,6.95,2,Not Placed
CB.EN.U4ELC22020,Arjun Raman,cb.en.u4elc22020@cb.students.amrita.edu,ELC,A,2026,8.85,0,Placed
CB.EN.U4ELC22021,Kavya Srinivasan,cb.en.u4elc22021@cb.students.amrita.edu,ELC,A,2026,7.66,0,Placed
CB.EN.U4ELC22022,Amrita Rao,cb.en.u4elc22022@cb.students.amrita.edu,ELC,A,2026,7.73,0,Placed
CB.EN.U4ELC22023,Suraj Prabhu,cb.en.u4elc22023@cb.students.amrita.edu,ELC,A,2026,7.34,2,Not Placed
CB.EN.U4ELC22024,Neha Joshi,cb.en.u4elc22024@cb.students.amrita.edu,ELC,A,2026,7.86,0,Placed
CB.EN.U4ELC22025,Sai Raman,cb.en.u4elc22025@cb.students.amrita.edu,ELC,A,2026,6.82,0,Not Placed
CB.EN.U4ELC22026,Divya Joshi,cb.en.u4elc22026@cb.students.amrita.edu,ELC,A,2026,6.38,2,Not Placed
CB.EN.U4ELC22027,Riya Reddy,cb.en.u4elc22027@cb.students.amrita.edu,ELC,A,2026,8.04,0,Placed
CB.EN.U4ELC22028,Swathi Desai,cb.en.u4elc22028@cb.students.amrita.edu,ELC,A,2026,9.37,0,In Process
CB.EN.U4ELC22029,Pooja Sharma,cb.en.u4elc22029@cb.students.amrita.edu,ELC,A,2026,5.67,0,Not Placed
CB.EN.U4ELC22030,Varun Rao,cb.en.u4elc22030@cb.students.amrita.edu,ELC,A,2026,7.21,2,Not Placed
CB.EN.U4ELC22101,Sai Rangan,cb.en.u4elc22101@cb.students.amrita.edu,ELC,B,2026,8.92,0,In Process
CB.EN.U4ELC22102,Diya Nair,cb.en.u4elc22102@cb.students.amrita.edu,ELC,B,2026,8.06,0,In Process
CB.EN.U4ELC22103,Aditya Nair,cb.en.u4elc22103@cb.students.amrita.edu,ELC,B,2026,5.55,0,Not Placed
CB.EN.U4ELC22104,Nikhil Das,cb.en.u4elc22104@cb.students.amrita.edu,ELC,B,2026,6.51,1,Not Placed
CB.EN.U4ELC22105,Rohan Patel,cb.en.u4elc22105@cb.students.amrita.edu,ELC,B,2026,6.4,2,Not Placed
CB.EN.U4ELC22106,Ananya Prabhu,cb.en.u4elc22106@cb.students.amrita.edu,ELC,B,2026,6.31,1,Not Placed
CB.EN.U4ELC22107,Kavya Kumar,cb.en.u4elc22107@cb.students.amrita.edu,ELC,B,2026,9.33,0,In Process
CB.EN.U4ELC22108,Nandini Rao,cb.en.u4elc22108@cb.students.amrita.edu,ELC,B,2026,9.19,0,Placed
CB.EN.U4ELC22109,Priya Gowda,cb.en.u4elc22109@cb.students.amrita.edu,ELC,B,2026,7.82,0,Placed
CB.EN.U4ELC22110,Aditya Gowda,cb.en.u4elc22110@cb.students.amrita.edu,ELC,B,2026,9.01,0,Placed
CB.EN.U4ELC22111,Karthik Rangan,cb.en.u4elc22111@cb.students.amrita.edu,ELC,B,2026,6.85,1,Not Placed
CB.EN.U4ELC22112,Divya Hegde,cb.en.u4elc22112@cb.students.amrita.edu,ELC,B,2026,6.52,0,Not Placed
CB.EN.U4ELC22113,Saanvi Srinivasan,cb.en.u4elc22113@cb.students.amrita.edu,ELC,B,2026,9.38,0,Placed
CB.EN.U4ELC22114,Varun Shetty,cb.en.u4elc22114@cb.students.amrita.edu,ELC,B,2026,7.02,1,Not Placed
CB.EN.U4ELC22115,Ananya Chopra,cb.en.u4elc22115@cb.students.amrita.edu,ELC,B,2026,6.29,1,Not Placed
CB.EN.U4ELC22116,Aditya Patel,cb.en.u4elc22116@cb.students.amrita.edu,ELC,B,2026,7.69,0,In Process
CB.EN.U4ELC22117,Neha Rao,cb.en.u4elc22117@cb.students.amrita.edu,ELC,B,2026,9.09,0,Placed
CB.EN.U4ELC22118,Arjun Verma,cb.en.u4elc22118@cb.students.amrita.edu,ELC,B,2026,8.99,0,Placed
CB.EN.U4ELC22119,Priya Venkatesh,cb.en.u4elc22119@cb.students.amrita.edu,ELC,B,2026,6.99,2,Not Placed
CB.EN.U4ELC22120,Keerthi Reddy,cb.en.u4elc22120@cb.students.amrita.edu,ELC,B,2026,6.07,0,Not Placed
CB.EN.U4ELC22121,Anirudh Desai,cb.en.u4elc22121@cb.students.amrita.edu,ELC,B,2026,7.81,0,Placed
CB.EN.U4ELC22122,Sai Patel,cb.en.u4elc22122@cb.students.amrita.edu,ELC,B,2026,9.28,0,Placed
CB.EN.U4ELC22123,Amrita Naidu,cb.en.u4elc22123@cb.students.amrita.edu,ELC,B,2026,7.55,0,Placed
CB.EN.U4ELC22124,Sneha Kumar,cb.en.u4elc22124@cb.students.amrita.edu,ELC,B,2026,7.53,0,In Process
CB.EN.U4ELC22125,Amrita Subramanian,cb.en.u4elc22125@cb.students.amrita.edu,ELC,B,2026,7.38,2,Not Placed
CB.EN.U4ELC22126,Pranav Rangan,cb.en.u4elc22126@cb.students.amrita.edu,ELC,B,2026,6.09,1,Not Placed
CB.EN.U4ELC22127,Rahul Pillai,cb.en.u4elc22127@cb.students.amrita.edu,ELC,B,2026,6.11,0,Not Placed
CB.EN.U4ELC22128,Suraj Das,cb.en.u4elc22128@cb.students.amrita.edu,ELC,B,2026,9.48,0,Placed
CB.EN.U4ELC22129,Suraj Naidu,cb.en.u4elc22129@cb.students.amrita.edu,ELC,B,2026,6.06,2,Not Placed
CB.EN.U4ELC22130,Varsha Pillai,cb.en.u4elc22130@cb.students.amrita.edu,ELC,B,2026,7.52,0,In Process
CB.EN.U4ELC22201,Rishabh Venkatesh,cb.en.u4elc22201@cb.students.amrita.edu,ELC,C,2026,6.68,2,Not Placed
CB.EN.U4ELC22202,Karthik Rao,cb.en.u4elc22202@cb.students.amrita.edu,ELC,C,2026,6.37,2,Not Placed
CB.EN.U4ELC22203,Shruti Raman,cb.en.u4elc22203@cb.students.amrita.edu,ELC,C,2026,6.81,1,Not Placed
CB.EN.U4ELC22204,Varun Iyer,cb.en.u4elc22204@cb.students.amrita.edu,ELC,C,2026,7.49,2,Not Placed
CB.EN.U4ELC22205,Aditya Naidu,cb.en.u4elc22205@cb.students.amrita.edu,ELC,C,2026,9.1,0,Placed
CB.EN.U4ELC22206,Pooja Mehta,cb.en.u4elc22206@cb.students.amrita.edu,ELC,C,2026,6.61,1,Not Placed
CB.EN.U4ELC22207,Riya Pillai,cb.en.u4elc22207@cb.students.amrita.edu,ELC,C,2026,5.64,1,Not Placed
CB.EN.U4ELC22208,Pooja Bhat,cb.en.u4elc22208@cb.students.amrita.edu,ELC,C,2026,9.2,0,Placed
CB.EN.U4ELC22209,Vishal Nair,cb.en.u4elc22209@cb.students.amrita.edu,ELC,C,2026,9.43,0,Placed
CB.EN.U4ELC22210,Riya Reddy,cb.en.u4elc22210@cb.students.amrita.edu,ELC,C,2026,8.02,0,Placed
CB.EN.U4ELC22211,Aarav Patel,cb.en.u4elc22211@cb.students.amrita.edu,ELC,C,2026,6.32,1,Not Placed
CB.EN.U4ELC22212,Rishabh Naidu,cb.en.u4elc22212@cb.students.amrita.edu,ELC,C,2026,6.69,0,Not Placed
CB.EN.U4ELC22213,Abhishek Reddy,cb.en.u4elc22213@cb.students.amrita.edu,ELC,C,2026,5.97,0,Not Placed
CB.EN.U4ELC22214,Divya Joshi,cb.en.u4elc22214@cb.students.amrita.edu,ELC,C,2026,7.47,2,Not Placed
CB.EN.U4ELC22215,Amrita Verma,cb.en.u4elc22215@cb.students.amrita.edu,ELC,C,2026,8.68,0,In Process
CB.EN.U4ELC22216,Anirudh Srinivasan,cb.en.u4elc22216@cb.students.amrita.edu,ELC,C,2026,7.2,1,Not Placed
CB.EN.U4ELC22217,Pooja Das,cb.en.u4elc22217@cb.students.amrita.edu,ELC,C,2026,6.45,0,Not Placed
CB.EN.U4ELC22218,Meera Naidu,cb.en.u4elc22218@cb.students.amrita.edu,ELC,C,2026,7.18,0,Not Placed
CB.EN.U4ELC22219,Aarav Reddy,cb.en.u4elc22219@cb.students.amrita.edu,ELC,C,2026,6.8,2,Not Placed
CB.EN.U4ELC22220,Ananya Krishnan,cb.en.u4elc22220@cb.students.amrita.edu,ELC,C,2026,6.98,2,Not Placed
CB.EN.U4ELC22221,Pranav Kumar,cb.en.u4elc22221@cb.students.amrita.edu,ELC,C,2026,7.51,0,Placed
CB.EN.U4ELC22222,Aarav Desai,cb.en.u4elc22222@cb.students.amrita.edu,ELC,C,2026,6.51,2,Not Placed
CB.EN.U4ELC22223,Meera Mehta,cb.en.u4elc22223@cb.students.amrita.edu,ELC,C,2026,7.86,0,In Process
CB.EN.U4ELC22224,Karthik Rangan,cb.en.u4elc22224@cb.students.amrita.edu,ELC,C,2026,7.76,0,Placed
CB.EN.U4ELC22225,Vishal Kumar,cb.en.u4elc22225@cb.students.amrita.edu,ELC,C,2026,7.83,0,Placed
CB.EN.U4ELC22226,Ananya Desai,cb.en.u4elc22226@cb.students.amrita.edu,ELC,C,2026,8.59,0,Placed
CB.EN.U4ELC22227,Anjali Mehta,cb.en.u4elc22227@cb.students.amrita.edu,ELC,C,2026,6.33,2,Not Placed
CB.EN.U4ELC22228,Sai Iyer,cb.en.u4elc22228@cb.students.amrita.edu,ELC,C,2026,8.36,0,In Process
CB.EN.U4ELC22229,Sneha Kumar,cb.en.u4elc22229@cb.students.amrita.edu,ELC,C,2026,8.39,0,In Process
CB.EN.U4ELC22230,Arjun Bhat,cb.en.u4elc22230@cb.students.amrita.edu,ELC,C,2026,6.55,1,Not Placed
CB.EN.U4MEC22001,Suraj Iyer,cb.en.u4mec22001@cb.students.amrita.edu,MEC,A,2026,7.58,0,Placed
CB.EN.U4MEC22002,Siddharth Das,cb.en.u4mec22002@cb.students.amrita.edu,MEC,A,2026,7.57,0,Placed
CB.EN.U4MEC22003,Shruti Shetty,cb.en.u4mec22003@cb.students.amrita.edu,MEC,A,2026,5.66,1,Not Placed
CB.EN.U4MEC22004,Aarav Iyer,cb.en.u4mec22004@cb.students.amrita.edu,MEC,A,2026,8.56,0,In Process
CB.EN.U4MEC22005,Anirudh Rao,cb.en.u4mec22005@cb.students.amrita.edu,MEC,A,2026,8.87,0,Placed
CB.EN.U4MEC22006,Shruti Raman,cb.en.u4mec22006@cb.students.amrita.edu,MEC,A,2026,8.37,0,Placed
CB.EN.U4MEC22007,Rohan Kamath,cb.en.u4mec22007@cb.students.amrita.edu,MEC,A,2026,8.46,0,In Process
CB.EN.U4MEC22008,Ananya Chopra,cb.en.u4mec22008@cb.students.amrita.edu,MEC,A,2026,5.88,0,Not Placed
CB.EN.U4MEC22009,Priya Singh,cb.en.u4mec22009@cb.students.amrita.edu,MEC,A,2026,5.53,0,Not Placed
CB.EN.U4MEC22010,Priya Patel,cb.en.u4mec22010@cb.students.amrita.edu,MEC,A,2026,5.84,0,Not Placed
CB.EN.U4MEC22011,Aditya Gupta,cb.en.u4mec22011@cb.students.amrita.edu,MEC,A,2026,7.56,0,Placed
CB.EN.U4MEC22012,Suraj Menon,cb.en.u4mec22012@cb.students.amrita.edu,MEC,A,2026,8.33,0,Placed
CB.EN.U4MEC22013,Vikram Patel,cb.en.u4mec22013@cb.students.amrita.edu,MEC,A,2026,9.47,0,In Process
CB.EN.U4MEC22014,Rahul Mehta,cb.en.u4mec22014@cb.students.amrita.edu,MEC,A,2026,7.41,0,Not Placed
CB.EN.U4MEC22015,Riya Rangan,cb.en.u4mec22015@cb.students.amrita.edu,MEC,A,2026,9.19,0,Placed
CB.EN.U4MEC22016,Vikram Srinivasan,cb.en.u4mec22016@cb.students.amrita.edu,MEC,A,2026,7.01,2,Not Placed
CB.EN.U4MEC22017,Rohan Singh,cb.en.u4mec22017@cb.students.amrita.edu,MEC,A,2026,9.06,0,In Process
CB.EN.U4MEC22018,Rohan Sharma,cb.en.u4mec22018@cb.students.amrita.edu,MEC,A,2026,7.5,2,Not Placed
CB.EN.U4MEC22019,Swathi Naidu,cb.en.u4mec22019@cb.students.amrita.edu,MEC,A,2026,5.65,0,Not Placed
CB.EN.U4MEC22020,Aarav Raman,cb.en.u4mec22020@cb.students.amrita.edu,MEC,A,2026,6.07,0,Not Placed
CB.EN.U4MEC22021,Swathi Mehta,cb.en.u4mec22021@cb.students.amrita.edu,MEC,A,2026,6.97,0,Not Placed
CB.EN.U4MEC22022,Aishwarya Verma,cb.en.u4mec22022@cb.students.amrita.edu,MEC,A,2026,6.87,1,Not Placed
CB.EN.U4MEC22023,Anjali Desai,cb.en.u4mec22023@cb.students.amrita.edu,MEC,A,2026,5.64,0,Not Placed
CB.EN.U4MEC22024,Priya Iyer,cb.en.u4mec22024@cb.students.amrita.edu,MEC,A,2026,8,0,Placed
CB.EN.U4MEC22025,Diya Subramanian,cb.en.u4mec22025@cb.students.amrita.edu,MEC,A,2026,5.65,2,Not Placed
CB.EN.U4MEC22026,Aishwarya Verma,cb.en.u4mec22026@cb.students.amrita.edu,MEC,A,2026,8.28,0,Placed
CB.EN.U4MEC22027,Varsha Patel,cb.en.u4mec22027@cb.students.amrita.edu,MEC,A,2026,7.15,0,Not Placed
CB.EN.U4MEC22028,Arjun Joshi,cb.en.u4mec22028@cb.students.amrita.edu,MEC,A,2026,8.85,0,Placed
CB.EN.U4MEC22029,Ananya Joshi,cb.en.u4mec22029@cb.students.amrita.edu,MEC,A,2026,8.41,0,In Process
CB.EN.U4MEC22030,Amrita Gowda,cb.en.u4mec22030@cb.students.amrita.edu,MEC,A,2026,6.67,1,Not Placed
CB.EN.U4MEC22101,Vihaan Hegde,cb.en.u4mec22101@cb.students.amrita.edu,MEC,B,2026,7.35,1,Not Placed
CB.EN.U4MEC22102,Priya Bhat,cb.en.u4mec22102@cb.students.amrita.edu,MEC,B,2026,5.55,1,Not Placed
CB.EN.U4MEC22103,Abhishek Hegde,cb.en.u4mec22103@cb.students.amrita.edu,MEC,B,2026,5.77,0,Not Placed
CB.EN.U4MEC22104,Pooja Verma,cb.en.u4mec22104@cb.students.amrita.edu,MEC,B,2026,7.18,0,Not Placed
CB.EN.U4MEC22105,Arjun Das,cb.en.u4mec22105@cb.students.amrita.edu,MEC,B,2026,6.13,1,Not Placed
CB.EN.U4MEC22106,Ananya Sharma,cb.en.u4mec22106@cb.students.amrita.edu,MEC,B,2026,8.25,0,Placed
CB.EN.U4MEC22107,Abhishek Nair,cb.en.u4mec22107@cb.students.amrita.edu,MEC,B,2026,8.87,0,Placed
CB.EN.U4MEC22108,Rahul Pillai,cb.en.u4mec22108@cb.students.amrita.edu,MEC,B,2026,8.26,0,Placed
CB.EN.U4MEC22109,Riya Desai,cb.en.u4mec22109@cb.students.amrita.edu,MEC,B,2026,8.11,0,Placed
CB.EN.U4MEC22110,Sneha Desai,cb.en.u4mec22110@cb.students.amrita.edu,MEC,B,2026,9.02,0,In Process
CB.EN.U4MEC22111,Nikhil Pillai,cb.en.u4mec22111@cb.students.amrita.edu,MEC,B,2026,5.87,1,Not Placed
CB.EN.U4MEC22112,Dhruv Hegde,cb.en.u4mec22112@cb.students.amrita.edu,MEC,B,2026,6.95,1,Not Placed
CB.EN.U4MEC22113,Suraj Nair,cb.en.u4mec22113@cb.students.amrita.edu,MEC,B,2026,6.24,0,Not Placed
CB.EN.U4MEC22114,Shruti Srinivasan,cb.en.u4mec22114@cb.students.amrita.edu,MEC,B,2026,8.13,0,In Process
CB.EN.U4MEC22115,Anirudh Hegde,cb.en.u4mec22115@cb.students.amrita.edu,MEC,B,2026,5.51,1,Not Placed
CB.EN.U4MEC22116,Neha Nair,cb.en.u4mec22116@cb.students.amrita.edu,MEC,B,2026,6.44,0,Not Placed
CB.EN.U4MEC22117,Aarav Reddy,cb.en.u4mec22117@cb.students.amrita.edu,MEC,B,2026,9.39,0,Placed
CB.EN.U4MEC22118,Divya Srinivasan,cb.en.u4mec22118@cb.students.amrita.edu,MEC,B,2026,7.06,2,Not Placed
CB.EN.U4MEC22119,Riya Venkatesh,cb.en.u4mec22119@cb.students.amrita.edu,MEC,B,2026,7.42,0,Not Placed
CB.EN.U4MEC22120,Arjun Gupta,cb.en.u4mec22120@cb.students.amrita.edu,MEC,B,2026,7.27,2,Not Placed
CB.EN.U4MEC22121,Priya Nair,cb.en.u4mec22121@cb.students.amrita.edu,MEC,B,2026,5.69,2,Not Placed
CB.EN.U4MEC22122,Nikhil Naidu,cb.en.u4mec22122@cb.students.amrita.edu,MEC,B,2026,6.66,0,Not Placed
CB.EN.U4MEC22123,Neha Joshi,cb.en.u4mec22123@cb.students.amrita.edu,MEC,B,2026,5.9,0,Not Placed
CB.EN.U4MEC22124,Aarav Venkatesh,cb.en.u4mec22124@cb.students.amrita.edu,MEC,B,2026,6.39,0,Not Placed
CB.EN.U4MEC22125,Vihaan Das,cb.en.u4mec22125@cb.students.amrita.edu,MEC,B,2026,6.83,0,Not Placed
